College_code,Dept,1G,2AG,2AR,2BG,3AG,3AR,3BG,GM,GMK,GMR,SCG,SCR,STG,STR,1R,2AK,2BR,3BR,SCK,3BK,2BK,STK,1K,3AK
E126,CV,,,,,130992.4,,,126729.15,,,131463.62,,,,,,,,,,,,,
E126,CS,10512.27,8792.06,12731.73,10573.66,6874.07,10598.1,8034.82,5972.07,9423.89,8972.9,28478.84,36469.19,20037.7,,,15110.39,16812.15,10215.2,36308.91,,,,,
E126,EC,20871.61,18737.78,23804.95,18748.75,16451.39,,15881.19,14415.68,27348.8,21835.16,51803.53,72755.37,50107.99,63521.92,27730.54,,,,66621.32,,,,,
E126,EE,52501.24,48418.56,,60919.59,41333.78,,39530.54,33774.97,59624.98,59331.56,97809.79,,106215.08,,,,,,,,,,,
E126,ET,41830.78,44256.68,72626.4,,55473.14,,81444.62,28679.22,,49051.98,108562.75,,,,,,,,,,,,,
E126,IS,12837.08,13107.63,17297.6,15831.49,11215.27,13996.36,10343.32,9344.23,17782.55,12751.63,43781.94,60123.84,40565.42,51923.88,,17842.18,,14084.09,72351.02,,,,,
E126,ME,109052.06,102362.14,,98011.02,113912,,,113747.12,,95514.82,125273.62,,,,,,,,,,,,,
E127,AI,140829.32,155008.08,,,,,,101393.36,,,132472.12,,,,,,,,,,,,,
E127,CS,103083.81,110736.6,127222.62,119448.56,89359.17,,92918.29,87674.76,106442.39,116776.74,145878.41,,142313.26,,,,,120025.36,,,,,,
E127,EC,,,,,,,,136191.07,,,,,,,,,,,,,,,,
E128,CV,,,,,,,,191952.42,,,,,,,,,,,,,,,,
E128,CS,51939.65,43811.12,77774.36,38928.16,51855.08,,38287.62,33161.6,40466.69,44850.88,70779.94,117045.87,,,,,,,,,,,,
E128,EC,,84172.54,,,152361.04,,64365.51,49546.9,,86101.7,155841.33,,90774.14,,,,,,,,,,,
E128,EE,,152514.56,,137564.58,,,,101122.69,,,121960.07,,,,,,,,,,,,,
E128,ME,,,,,,,,143325.26,,,,,,,,,,,,,,,,
E129,AI,32299.36,29645.06,,28752.54,31971.2,,29278.62,22341.45,32182.24,26690.63,133278.44,,95068.89,,,,,,,,,,,
E129,CB,,39019.37,43149.3,42973.9,36872.41,,36015.6,30065.19,44385.68,35803.89,156279.12,,,,,,,,,,,,,
E129,CV,,,,,,,,189954.15,,,,,,,,,,,,,,,,
E129,CS,32382.59,32353.28,37981.68,28589.07,28181.66,,23474.36,18926.73,28919.23,26469.61,89055,109819.27,61278.96,,,39486.12,27681.16,29606.8,,,,,,
E129,EC,56134.09,65487.48,91890.02,59258.24,67817.84,,56218.14,44860.59,46372.96,52904.49,179643.52,,144368.6,,,,,,,,,,,
E129,EE,,,,,,,,128477.85,,,,,,,,,,,,,,,,
E129,ME,,,,,,,,180155.65,,,,,,,,,,,,,,,,
E129,DS,32732.98,31458.72,,,,,27404.64,23537.08,,29563.28,136604.36,,39030.78,,,,,,,,,,,
E132,CV,,,,,,,,185609.51,,,,,,,,,,,,,,,,
E132,CS,76982.28,126944.09,,72870.99,82049.86,,99152.44,71828.07,81756.34,104230.4,149245.73,,,,,,,,,,,,,
E132,EC,,,,105977.7,,,140047.44,110283.89,,,,,,,,,,,,,,,,
E132,EE,,,,,,,,184170.04,,,,,,,,,,,,,,,,
E133,CA,47604.3,40642.8,75702.26,87550.42,30989.8,,32424.66,28608,,40318.17,70420.27,,,,,,,,,,,,,
E133,CS,24185.71,27261.89,28941.11,32709.1,21814.08,,23289.7,20098.88,24496.68,23514.93,50284.86,73315.64,33536.93,,,,64384.18,,165753.26,,,,,
E133,EC,51694.86,45447.14,58525.28,54786.99,36405.92,,35382.52,32506.43,44566.01,40041.53,90308.7,108359.62,73253.73,,,62729.4,,51396.09,111542.72,,,,,
E133,EE,156388.48,64121.89,99667.42,85357.22,67984.82,,65570.81,54312.44,,73664.46,104259,159218.2,152234.4,,,,,,,,,,,
E133,IS,37226.62,30394.65,42101.8,40133.76,26820.58,,25495.46,24133.77,35358.74,33605.53,68408.88,,39800.77,,,,,,,50614.66,,,,
E133,AD,,36768.58,,46608.1,32385.24,,33739.24,31105.22,43532.38,39434.18,71204.14,,,,,,,,,,,,,
E134,CV,,,,,,,,186010.47,,,,,,,,,,,,,,,,
E134,CS,,45017.72,59901.35,78139.45,82070.53,,42897.22,41373.55,52170.62,49924.09,107764.13,,88424.94,,,,,,93219.76,,,,,
E134,EC,80743.44,95305.06,,111968.1,109757.92,,72109.79,69047.26,78634.02,80239.45,148454,,,,,,,,,,,,,
E134,EE,,,,,,,,190762.4,,,,,,,,,,,,,,,,
E134,IS,87066.68,90615.44,,142169.36,,,70025.57,69119.63,77253.66,97362.84,131542.24,,131650.32,,,,,,,,,,,
E135,CV,,,,,,,,134729.54,,,,,,,,,,,,,,,,
E135,CS,42162.08,47237,71921.34,35191.74,49112.46,,35599.4,34538.63,40340.4,55100.06,90734.37,,89333.88,141489.32,,,,,,,,,,
E135,EC,73841.25,85250.64,161128.46,75366.43,96138.97,,66136.29,59356.02,62981.47,69952.43,156842.04,,148987.18,,,,,72816.34,,,,,,
E135,EE,,,,,,,,180200.46,,,,,,,,,,,,,,,,
E135,ME,,,,,,,,188537.08,,,,,,,,,,,,,,,,
E135,CA,,86839.12,,70933.04,108493.64,,60696.06,57526.96,70961.66,76660.08,147130.9,,,,,,,,,,,,,
E136,AI,,,,,,,,159915.37,,,,,,,,,,,,,,,,
E136,CS,89800.24,110405.43,118589.76,101936.92,84241.68,,118857.42,88084.25,106737.84,108033.5,177541.04,,,,,140425.84,,126112.98,,,,,,
E136,EC,,,,,,,,170183.89,,,,,,,,,,,,,,,,
E136,DS,,,,,,,,179579.32,,,,,,,,,,,,,,,,
E139,AI,,124876.28,,,117156.94,,118681.96,119929.11,,,,,,,,,,,,,,,,
E139,CS,,97652.03,112837.64,100926.04,83391.89,,85765.76,81930.1,,110803.08,134839.48,156593.28,,,,,,,,,,,,
E139,DS,,124707.36,,,,,,127971.26,,,154716.94,,,,,,,,,,,,,
E139,EC,,,,,,,,139844.62,,,,,,,,,,,,,,,,
E141,CS,12997.33,10766.51,16649.7,13982.29,7906.98,11173.08,8394.17,5476.23,13816.81,10361.98,38376.91,57989.92,41049.22,65663.38,21474.13,19742.53,23371.7,12749.32,67449.01,14444.46,,,19052.14,22287.06
E141,EC,21675.52,18248.2,23959.12,20657.17,15353.08,,13892.63,12197.62,27332.3,19313.22,52401.61,82927.79,58903.89,,,,53244.82,,69224.2,,,,,
E142,CV,,,,,,,,187738.31,,,,,,,,,,,,,,,,
E142,CS,50632.83,56168.38,95738.64,46361.4,37926.5,,43009.44,35428.65,42449.85,43380.17,100095.12,106048,122021.46,151604.04,,79897.04,,,,,,,,
E142,EC,76416.07,150235.68,,89970.49,53964.64,,67673.15,52459,71079.94,61209.57,162494.39,,139195.29,,,,,73949.4,184908.86,,,,,
E142,IS,,69901.27,,53214.62,,,52188.19,43799.04,,46190.34,148700.24,,158376.92,,,,,,,,,,,
E142,ME,,,,,,,,183818.5,,,,,,,,,,,,,,,,
E142,AI,67439.9,78669.04,,,,,,53929.88,,65558.28,143491.06,,,,,,,,,,,,,
E144,AD,,174747.44,,134229.72,116564,,,118774.22,109686.46,,,,,,,,,,,,,,,
E144,AE,,,,,,,,189646.39,,,,,,,,,,,,,,,,
E144,AI,,120780.36,,,,,99838.7,104332.56,,98378.16,,,,,,,,,,,,,,
E144,CS,57591.56,73995.47,94192.33,59786.25,69916.44,,73619.22,49312.15,53020.88,58876,144793.53,,81219.67,,,,,88741.36,,,,,,
E144,EC,,,,,,,,138857.91,,,,,,,,,,,,,,,,
E144,EE,,,,,,,,184267.2,,,,,,,,,,,,,,,,
E144,IS,81844.74,95837.81,,,,,71299.68,60511.63,,77476.23,134676.54,,110989.19,,,,,,,,,,,
E144,MR,,,,,,,,173860.22,,,,,,,,,,,,,,,,
E144,CB,,,,,,,,189843.58,,,,,,,,,,,,,,,,
E144,CD,,,,,,,,124005.32,,,,,,,,,,,,,,,,
E145,AI,99011.96,55673.86,114400.5,56543.86,50565.97,,52811.6,47611.39,65210,58106.89,107845.58,,,,,,,,,,,,,
E145,CV,,,,,,,,178143.53,,,,,,,,,,,,,,,,
E145,CS,44465,45831.28,53113.38,49652.08,36052.77,,37051.9,34236.95,39905.55,43278.89,69317.82,107062.79,73061.72,112598.54,113435.26,67524.02,,51605.27,103329.18,,,,,
E145,EC,70344.2,103298,,127365.94,80942.92,,68538.52,61328.02,71345.9,70446.92,135394.52,,152297.25,,,,,66673.74,,,,,,
E145,EE,,,,,,,,144671.47,,,,,,,,,,,,,,,,
E145,IS,64688.24,50752.75,80352.6,50444.94,42748.62,51251.32,44818.54,42284.79,60572.35,44931.02,94117.45,,,,,,,,,,,,,
E145,RA,,,,,,,,182912.84,,,,,,,,,,,,,,,,
E146,AE,,,,,,,,174645.71,,,,,,,,,,,,,,,,
E146,CS,98813.95,134589.9,156011.07,137821.41,112340.06,,124961.65,88273.36,90096.33,129519.06,152003.54,157233.46,166308.52,,,142583.32,,157996.7,,,,,,
E146,EC,,,,,,,,190467.56,,,,,,,,,,,,,,,,
E146,IS,,,,,,,,187890.66,,,,,,,,,,,,,,,,
E147,CS,71259.5,77972.32,92516.28,67113.81,62048.52,,66660.68,58286.51,84732.2,81548.72,97908.73,123841.34,91678.36,,,,109650.68,90831.08,140158.82,,,,,
E147,EC,,118116.18,,,,,,89064.75,,,149357.51,,,,,,,,,,,,,
E147,IS,81970.6,81647,,77742.48,70949.73,,72990.24,69271.01,,83053.77,155202.38,,166836.08,,,,,,,,,,,
E147,AI,,74195.82,,,,,,61912.24,,72936.86,125062.34,,148514.84,,,,,,,,,,,
E149,AI,46727.16,43129.4,66201.06,47119.42,35594.79,,39487.43,33792.06,56473.38,42385.63,72218.96,159034.66,109114.92,,,,,,,,,,,
E149,CV,,,,,,,,188710.65,,,,,,,,,,,,,,,,
E149,CS,33712.22,32252.31,40023.23,29070.09,25758.21,,26410.48,23754.42,31294.92,26859.29,61555.6,92670.77,61576.03,,74452.94,43166.69,75595.32,29092.9,85019.8,,,,,
E149,EC,66256.7,63639.42,70792.78,67462.06,51676.76,62739.52,58493.01,48721.52,70544.17,60203.98,118557.32,,121658.44,,,78409.74,,,,,,,,
E149,EE,,,,,,,,117108.31,,,,,,,,,,,,,,,,
E149,IS,40050.49,40945.32,47370.2,43824.78,33981.32,,38601.88,32706.45,44507.98,37925.56,88766.38,156102.02,127612.26,,,,,44672.04,,63102.84,,,,
E149,ME,,,,,,,,192158.44,,,,,,,,,,,,,,,,
E150,AI,92890.46,73671.62,103348.64,68077.02,70024.78,,59007.65,56378.63,73421.31,71052.45,116681.15,,,,,,,,,,,,,
E150,CV,,,,,,,,185452.43,,,,,,,,,,,,,,,,
E150,CS,47912.7,44133.2,51678.26,41345.33,40562.94,,40134.71,36134.91,56294.48,37798.6,86843.84,108137.19,71372.95,,,66481.04,,44007.6,,,,,,
E150,EC,84729.21,107194.03,138091.76,97098.78,68745.64,,75498.6,63692.02,72116.32,81465.49,145892.18,,134750.48,,,,,88267.96,,,,,,
E150,EE,,,,,,,,153911.57,,,,,,,,,,,,,,,,
E150,IS,56311.48,55007.46,71490.19,58052.67,51806.65,,49825.12,45645.64,,49639.34,96551.79,,104167.56,,,,,,,,,,,
E150,CD,111728.96,152862.1,,,,,,83389.34,,98016.92,164906.4,,140607.28,,,,,,,,,,,
E150,DS,,74273.08,,,87218.9,,,59850.8,65097.78,83963.98,127648.72,,,,,,,,,,,,,
E151,AE,,,,,,,,164606.78,,,,,,,,,,,,,,,,
E151,AI,57337.49,43280.48,,47824.6,45148.22,50599.02,44015.22,34926.75,,39708.72,146504.92,,128679.48,,,,,,,64587.84,,,,
E151,CS,31134.49,33785.52,40611.31,37761.03,31656.16,32220.84,31793.02,24712.71,28447.45,28197.75,94607.79,161563.52,135766.42,,40319.8,43492.29,47754.52,35324.95,99037.26,,,,,
E151,EC,80782.7,85835.27,100344.78,100863.8,65007.6,,65628.74,57261.41,72986.3,63384.6,172831.36,,154060.68,,,,,84239.98,,,,,,
E151,IS,50625.56,42104.38,46742.13,56819.97,42236.35,,33654.1,32444.5,38861.82,35984.91,120140.84,125907.4,,,,51690.94,,,,,,,,
E151,ME,,,,,,,,143439.52,,,,,,,,,,,,,,,,
E151,MT,,,,,,,,182785.09,,,,,,,,,,,,,,,,
E151,CA,,41737.76,,39510.82,,,35512.76,35233.52,,38972.38,167736.68,,103892.1,,,,,,,,,,,
E152,AD,128727.56,100398.62,,110391.25,80073.58,,78073.64,57053.65,80757.53,60306.71,151381.1,,120317.72,,,,,,,,,,,
E152,CV,,,,,,,,142587.41,,,,,,,,,,,,,,,,
E152,CS,47051.58,46241.15,55095.07,50997.91,44008.97,,41467.31,38246.51,40365.51,43551.77,102082.47,,84939.32,,,68950.52,,63105.8,109010.58,,,,,
E152,EC,,,,,,,,118535.6,,,,,,,,,,,,,,,,
E152,EE,,,,,,,,169293.22,,,,,,,,,,,,,,,,
E152,IS,61746.65,68074.41,,134411.18,65006.28,,57110.5,51838.46,58028.42,54538.27,155299.66,,174922.3,,,89313.88,,,,,,,,
E153,AI,115649.52,139732.24,,128243.74,100794.08,,107795.6,84499.48,,,148645.06,,158487.04,,,,,,,,,,,
E153,CS,88145.27,90625.87,121193.7,73863.81,70955.05,,75013.87,66933.54,89888.66,83960.86,118812.78,136047.7,123856.47,,,,,93220.23,,,,,,
E153,EC,,,,,,,,130249.16,,,,,,,,,,,,,,,,
E153,IS,101775.66,106413.91,124875.06,93765.32,82362.52,,91882.01,78855.96,125332.82,96586.56,138946.19,,,,,,,,,,,,,
E154,CV,,,,,,,,191557.8,,,,,,,,,,,,,,,,
E154,CS,84162.57,81633.13,94807.64,85651.99,73023.77,,78995.56,70131.84,64658.82,76359.2,88813.64,93565.63,84837.09,,,,,87913.94,,,,,,
E154,EC,128239.04,124417.42,142925.22,112291.22,103354.78,117936.22,108014.95,101259.86,106076.97,113315.98,139263.02,154983.82,116901.14,135241.36,,,,,154681.64,,,,,
E154,ME,,,,,,,,188164.8,,,,,,,,,,,,,,,,
E155,CV,,,,,,,,166251.06,,,,,,,,,,,,,,,,
E155,CS,37043.52,34805.98,40388.3,37689.46,27391.71,,31509.98,25556.66,27317.74,29644.87,50329.43,53376.41,36621.68,,,40336.12,61402.8,31447.16,,,,,,
E155,EC,64774.23,61117.68,70566.01,61713.8,43879.48,,45673.04,42396.77,47320.17,51102.73,89116.99,109718.7,94768.26,83624.68,104284.24,,,,,73127.38,,,,
E155,ME,,,,,,,,192621.51,,,,,,,,,,,,,,,,
E156,CV,,,,,,,,184665.81,,,,,,,,,,,,,,,,
E156,CS,57068.36,70945.54,80437.4,62556.32,56839.47,,57890.34,49825.5,54674.62,56471.47,78829.4,82709.19,66842.98,,,,,71100.12,,,,,,
E156,EC,95604.28,115908.38,,92376.9,78960.44,97253.88,81868.93,75178.2,78036.53,83939.71,126684.95,139095.28,113296.81,124813,,,,,,90201.06,,,,
E156,ME,,,,,,,,189742.01,,,,,,,,,,,,,,,,
E157,CV,,,,,,,,188959.82,,,,,,,,,,,,,,,,
E157,CS,58769.76,74038.82,90385.27,70341.25,63310.95,,65911.45,54582.96,62117.49,62422.09,72940.14,71326.82,87384.78,,,,,79906.62,,,,,,
E157,EC,106456.39,135631.25,141628.06,134750.63,78337.12,,102099.57,86083.56,88923.41,95358.23,132098.55,147587.27,153713.96,,,,,,,,,,,
E157,"MM Mechanical, Smart Manf.",,,,,,,,175825.16,,,,,,,,,,,,,,,,
E158,CV,,,,,,,,190443.93,,,,,,,,,,,,,,,,
E158,CS,48467.6,39771.67,49714.31,42197.4,31845.3,,33638.94,30425.75,49294.17,35486.75,68341.05,86601.91,54377.06,,,62205.24,,40552.83,88466.18,,,,,
E158,EC,67790.85,58590.53,81805.2,61937.46,48964.82,,55643.54,45830.26,69128.51,55839.83,102158.65,165692.73,111186.5,140481.42,,92095.42,,,,,,,,
E158,IS,51517.7,49297.13,60449.5,46566.92,38520,,41100.45,36820.64,50134.31,46491.85,84229.11,139703.02,81597,,,,,63797.34,,,,,,
E158,ME,,,,,,,,192712.55,,,,,,,,,,,,,,,,
E158,CB,97018.76,73733.08,,71461.64,,,66382.6,61546.44,,,113905.54,,,,,,,,,,,,,
E158,DS,51130.46,55050.94,71264.42,50195.16,,,47757.08,45727.78,,55833.12,121497.42,166483.7,,,,,,,,,,,,
E159,AE,,,,,,,,183424.92,,,,,,,,,,,,,,,,
E159,CS,,163921.92,,,,,157913.02,155736.1,152806.22,166125.34,,,182061.16,,,,,,,,,,,
E159,EC,,,,,,,,184844.16,,,,,,,,,,,,,,,,
E159,AI,,,,,,,,178508.44,,,,,,,,,,,,,,,,
E160,CA,32415.12,34284.37,42695.14,33235.97,27133.72,,27664.57,24996.38,31008.3,27322.4,145747.31,,140666.9,61806.24,,,,31019.74,,,,,,
E160,CS,22236.95,20557.81,26233.02,22465.23,23757.57,,19378.16,14415.05,15915.61,18999.29,71300.1,87442.8,32143.18,,25914.65,21691.26,,22282.99,80354.86,,,,,
E160,DS,,34344.94,,,,,31398.34,27092.08,,32884.46,131853.86,,,,,,,,,,,,,
E160,EC,48870.26,49966.39,67555.98,44658.41,50789.5,,43163.53,36752.21,41630.22,46079.43,164025.35,,76875.55,,,,,,,69142.82,,,,
E160,IS,31516.89,28060.06,32328.83,27095.63,31603.05,,26800.97,21195.78,22055.78,28684.76,124881.65,,59400.43,,40525,,,,,,,,,
E160,ME,,,,,,,,177856.36,,,,,,,,,,,,,,,,
E160,RA,,,,,,,,113354.36,,,,,,,,,,,,,,,,
E161,CV,,,,,,,,190136.81,,,,,,,,,,,,,,,,
E161,CS,81562.24,74521.51,83005.66,76956.45,59139.15,,66076.18,54809.05,49594.74,58166.45,102125.98,135573.89,84135.93,,,,,86995.69,,,,,,
E161,EC,91710.56,98841.62,140568,102589.29,83846.91,,109862.43,79598.11,82894.39,88725,129770.6,149322.03,104618.61,,108775.88,122601.24,,,161767.7,,,,,
E161,ME,,,,,,,,187641.12,,,,,,,,,,,,,,,,
E162,CV,,,,,,,,191648.89,,,,,,,,,,,,,,,,
E162,CS,,72014.4,,,61871.02,,69669.82,52098.04,,64514.78,78716.56,140355.36,84807.68,,,,,,,,,,,
E162,EC,122385.42,121760.21,,135930.97,117002.62,,,96718.24,,107315.7,144354.87,,151528.53,,,,,,,,,,,
E162,ME,,,,,,,,179092.4,,,,,,,,,,,,,,,,
E163,CV,,,,,,,,188057.53,,,,,,,,,,,,,,,,
E163,CS,82659.39,72712.67,80541.38,76228.74,75368.34,,64953.89,62470.64,44602.26,64161.2,90059.44,118063.69,84084.57,,,,73169,61754.48,,,,,,
E163,EC,84891.78,105146.86,127905.49,119421.84,73970.66,,79587.26,73217.54,73951.92,77354.01,151742.93,,136404.32,124670.84,,,,,,,,,,
E163,ME,,,,,,,,192240.09,,,,,,,,,,,,,,,,
E164,CV,,,,,,,,191740.37,,,,,,,,,,,,,,,,
E164,CS,90515.08,99150.47,112150.38,,86573.08,,85834.76,74314.2,,87222.52,115737.07,,,,,,,,136550.76,,,,,
E164,EC,168482.71,159572.87,164371.8,132693.9,176637.75,,130714.5,122455.18,124062.3,127288.81,155000.97,,171848.42,,,,,,,,,,,
E165,AI,,,,,,,,122912.74,,,,,,,,,,,,,,,,
E165,CS,,119110.15,136154.86,75147.33,77669.94,,76389.34,68010.23,70243.76,95869.62,142612.82,,170625.78,,,,,,,,,,,
E165,EC,,,,,,,,130663.11,,,,,,,,,,,,,,,,
E165,EE,,,,,,,,185201.44,,,,,,,,,,,,,,,,
E165,IS,105584.38,121230.28,,,111032.6,,128968.78,100702.43,,115669.65,165732.28,,,,157403.16,,,,,,,,,
E165,ME,,,,,,,,174079.78,,,,,,,,,,,,,,,,
E166,CV,,,,,,,,190152.41,,,,,,,,,,,,,,,,
E166,CS,34043.72,28587.9,31976.07,29043.69,27752.65,,24369.27,22725.47,25465.28,26551.6,51789.01,69886.55,58622.88,67303.6,,32856.6,,28270.64,65300.76,,,,,
E166,EC,48122.37,38808.03,45892.22,47775.08,38734.14,,32390.98,31683.66,35765.56,41018.64,97279.74,119362.06,89780.86,,,44667.66,136718.06,49903.3,,,,,,
E166,EE,66513.99,76186.35,107019.74,111871.6,88284.5,,75796.49,60616.58,91344.7,71892.5,117629.59,,157202.54,,,,,,,,,,,
E166,ME,,,,,,,,182467.17,,,,,,,,,,,,,,,,
E167,CV,,,,,,,,151065.28,,,,,,,,,,,,,,,,
E167,CS,50005.8,51123.48,51940,45239.14,50589.48,,43124.18,41028.91,39343.5,47638.92,96846.05,130124.78,83407.44,,,,78149.58,50373.74,,,,,,
E167,EC,81623.99,68986.1,102795.31,76942.57,,,57578.14,56285.93,,60402.69,136447.79,,123657.12,,,,,,,,,,,
E167,AD,77968.74,88638.06,,,,,,58858.84,62826.1,67946.3,166429.78,,,,,,,,,,,,,
E168,CV,,,,,,,,186658.18,,,,,,,,,,,,,,,,
E168,CS,104384.88,108820.13,,135259.36,85512.33,,87901.35,82464.85,101001.89,104509.76,138935.88,,139311.54,,,,,,,,,,,
E168,EC,,,,,,,,154478.62,,,,,,,,,,,,,,,,
E169,AI,,90431.28,106475.52,,79050.16,,69743.03,58646.78,,63409.98,123425.15,,123719.72,,,,,,,,,,,
E169,CD,148696.58,118930.66,,142849.32,100398.94,,110124.04,93961.53,,102358.74,172184.4,,,,,,,,,,,,,
E169,CS,59138.94,67021.67,72938.01,62826.38,55843.83,,52477.15,45123.66,50529.74,55707.11,101670.28,132783.38,87229.45,,,71975.04,,58764.62,112943.72,,,,,
E169,EA,,,,,,,,162490.98,,,,,,,,,,,,,,,,
E169,EC,114505.52,115876.96,,,109472.33,,98711.58,79814.59,91245.46,104933.08,183551.49,,133069.12,,,,,134128.6,,,,,,
E169,IS,81509.87,73925.49,83508.66,83537.58,68984.98,,74739.54,66100.01,61103.82,72686.18,104027.13,,110898.92,,,,,,,,,,,
E169,DS,,89635.88,,131628.26,,87598.92,,62529.82,,66832.18,127281.98,,,,,,,,,,,,,
E171,CS,75573.71,85819.39,101932.12,75288.34,65813.19,,70827.25,62871.69,71467.93,72894.27,111941.23,132278.12,112469.11,,,,,92378.3,124148.28,,,,,
E171,EC,,,,,,,,118411.76,,,,,,,,,,,,,,,,
E171,IS,108459.98,87191.68,185466.6,78642.02,76910.1,,77408.48,75965.38,,86217.36,126866.45,,154336.62,,,,,,,,,,,
E171,AI,87764.16,105032.48,,79118.16,81129.46,,82344.12,76516.12,83818.3,,123200.92,,,,,,,,,,,,,
E172,CS,71783.14,78917.28,100072.9,66867.78,58496.87,,68433.76,57318.52,83424.6,69661.76,129672.07,138574.86,95737.13,,,,,91142.74,,,,,,
E172,EC,,124701.34,,,98408.18,,110422.08,106794.4,,,147992.08,,,,,,,,,,,,,
E172,EE,,,,,,,,187784.55,,,,,,,,,,,,,,,,
E172,IS,81333.03,95017.86,,74143.25,79826.04,,76754.71,68439.11,,94895.53,133758.99,,,,,,,,,,,,,
E173,CA,67604.25,70453.61,98694.1,74598.94,60216.3,,64143.82,53796.04,94841.51,77839.25,127563.6,,136404.52,,99755.04,,,,,,,,,
E173,CV,,,,,,,,175073.04,,,,,,,,,,,,,,,,
E173,CS,46863.78,44409.83,64830.32,55937.94,37096.86,,37362.71,34431.55,55644.92,47840.92,97118.28,133389.54,94222.52,,,,,,,,,,,
E173,DS,80850.7,78411.01,90883.44,78756.31,62061.98,,60357.84,58971.89,95152.62,79284.62,155180.41,,62718.88,,,,,,,,,,,
E173,EC,102308.84,93338,,142397.36,76948.76,,91267.63,76157.89,112140.01,98373,155904.84,,146008.99,,,,,,,,,,,
E173,IS,52815.71,59255.64,67343.98,69148.16,46517.35,,48210.56,47308.45,53424.39,57860.99,131330.79,,146295.41,,60822.42,,,,,,,,,
E173,ME,,,,,,,,185878.34,,,,,,,,,,,,,,,,
E175,AD,98277.9,96310.54,,66225.21,101134.38,,67925.16,62121.84,66365.9,75560.28,151120.78,,,,,,,,,,,,,
E175,CS,69408,59932.03,75018.74,56222.06,59690.86,,48741.39,46762.03,49760.48,53343.54,111786.14,155919.85,122848.59,,89212.62,69665.88,,57162.65,122469.67,,,,,
E175,EC,78330.15,89976.88,126389.64,76899.82,,,62039.07,59760.85,62165.44,72962.39,159590.44,,133239.09,,,,,,,,,,,
E175,EE,,,,,,,,150533.93,,,,,,,,,,,,,,,,
E175,CB,,160793.4,,130581.12,,,125538.52,103897.9,,125706.3,161356.06,,,,,,,,,,,,,
E176,CV,,,,,,,,168706.06,,,,,,,,,,,,,,,,
E176,CS,,119220.12,,,153297.8,,113213.6,85614.16,,108486.98,121101.96,169213.6,,,,,,,,,,,,
E176,EC,,,,,,,,188869.3,,,,,,,,,,,,,,,,
E176,EE,,,,,,,,187893.27,,,,,,,,,,,,,,,,
E177,CV,,,,,,,,102689.2,,,,,,,,,,,,,,,,
E177,CS,58722.27,76048.86,115882.82,61164.14,58159.58,,57531.13,50680.67,53050.92,64795.32,101618.29,113741.68,116128.33,,,,,80289.32,152167.22,,,,,
E177,EC,138646.32,162962.03,127821.96,152289.66,99463.72,,115432.4,86488.87,,98451.96,163699.85,179733.64,178091.17,,,,,,,,,,,
E177,EE,,,,,,,,182990.7,,,,,,,,,,,,,,,,
E177,IS,80474.5,100827.82,122103.46,84818.86,75003.59,,73244.65,69379.37,80929,88327.89,140515.86,,135399.44,,,,,,,,,,,
E177,CA,,,,,102603.06,,,89477.88,,,188594.58,,,,,,,,,,,,,
E178,CS,13145.39,10849.85,18485.92,14460.24,8188.1,,8328.04,6947.62,11505.58,9326.76,28298.94,36716.29,26033.56,,,12429.42,,8446.56,41927.14,,,,,
E178,IS,17306.81,15821.72,20238.21,21125.32,10737.61,14290.73,10668.1,9828.89,15447.9,12998.76,38738.32,63367.74,27601.15,,,20638.83,,13344.29,56670.74,,,,,
E178,CA,20543.04,13234.92,,19886.48,10773.18,,11514.88,9776.1,12236.44,14406.32,35994.44,,,,,,,,,,,,,
E180,CS,,172501.89,,109674.49,,,145291.1,108211.44,,159173.96,,,,,,,,,,,,,,
E180,EC,,,,,,,,182239.11,,,,,,,,,,,,,,,,
E180,AD,,,,,,,,127658.02,,,,,,,,,,,,,,,,
E183,CS,,,,,,,,177977.59,,,,,,,,,,,,,,,,
E184,AI,,,,,,,,159909.83,,,,,,,,,,,,,,,,
E184,CV,,,,,,,,171804.92,,,,,,,,,,,,,,,,
E184,CS,144800.49,183679.39,,109273.4,106520.69,,130988.82,98964.68,121056.84,116780.98,151260.69,150778.8,161288.52,,,,,,184049.64,,,,,
E184,EC,,,,,,,,187424.36,,,,,,,,,,,,,,,,
E185,AD,102755.78,95963.03,,,136748.78,,83434.2,81289.88,89261.02,92100.19,188307.7,,,,,,,,,,,,,
E185,CV,,,,,,,,139616.72,,,,,,,,,,,,,,,,
E185,CS,71273.94,61763.76,70976.07,57708.8,72049.62,,56083.17,52744.48,53688.39,59971.65,114942.02,137924.02,80777.66,,,64061.91,,64834.77,,,,,,
E185,EC,142173.73,85400.16,99984.56,110580.65,96198.95,,76411.8,75022.64,76685.18,83703.57,138993.4,,128060.88,,,,,,,,,,,
E185,EE,,,,,,,,186745.17,,,,,,,,,,,,,,,,
E185,RA,,,,,,,,176416.86,,,,,,,,,,,,,,,,
E186,AE,,177474.18,,157622,177033.82,,145624.98,135169.66,,143539.18,,,,,,,,,,,,,,
E186,BM,,,,,,,,183058.3,,,,,,,,,,,,,,,,
E186,CS,62630.89,65725.19,106320.54,70545.23,52304.81,,57627.67,47149.51,60828.36,59071.36,111745.26,137390.87,94642.77,,,104516.66,,78081.38,,,,,,
